aX,aY,aZ,gX,gY,gZ
-0.003,0.924,0.270,-0.549,0.427,-0.244
0.011,0.938,0.269,0.183,0.183,-0.488
0.015,0.947,0.266,0.916,-0.122,-0.916
0.012,0.944,0.263,1.648,-0.122,-1.282
0.005,0.937,0.267,2.136,0.061,-1.221
0.007,0.936,0.268,2.075,0.488,-1.221
0.007,0.935,0.266,2.136,0.671,-1.465
-0.000,0.922,0.265,2.319,0.366,-1.648
-0.006,0.914,0.260,2.258,0.244,-1.587
-0.010,0.907,0.256,1.953,0.000,-1.465
-0.007,0.907,0.251,1.099,-0.305,-1.038
0.001,0.917,0.249,0.305,-0.671,-0.671
0.001,0.920,0.252,-0.061,-1.282,-0.549
-0.002,0.919,0.252,-0.488,-1.343,-0.244
0.000,0.921,0.259,-0.977,-1.160,0.366
-0.002,0.922,0.262,-1.221,-0.854,0.916
0.007,0.927,0.265,-0.916,-0.366,1.160
0.012,0.933,0.261,-0.122,-0.366,1.038
0.011,0.933,0.259,0.671,-0.427,0.610
0.012,0.940,0.259,1.160,-0.183,-0.183
0.014,0.942,0.258,1.465,0.061,-0.916
0.003,0.935,0.262,1.343,0.183,-1.282
-0.004,0.923,0.260,1.038,0.427,-1.099
-0.005,0.923,0.259,0.977,0.854,-0.610
-0.000,0.923,0.257,0.916,1.221,-0.366
-0.003,0.919,0.258,0.732,1.160,-0.183
0.000,0.919,0.253,0.488,1.160,-0.183
0.002,0.922,0.251,0.122,1.099,-0.061
0.006,0.929,0.252,-0.305,0.854,0.000
0.015,0.935,0.252,-0.488,0.793,-0.305
0.013,0.936,0.253,-0.122,0.610,-0.305
0.014,0.934,0.256,0.122,0.549,-0.305
0.014,0.931,0.259,0.366,0.549,-0.305
0.013,0.927,0.262,0.305,0.793,-0.305
0.013,0.928,0.258,0.488,0.854,-0.549
0.016,0.928,0.256,1.038,1.038,-0.854
0.016,0.935,0.255,1.709,1.343,-0.977
0.016,0.937,0.250,1.770,1.221,-1.160
0.012,0.933,0.250,1.892,0.793,-1.282
0.005,0.926,0.254,1.831,0.549,-1.282
0.001,0.921,0.253,1.465,0.366,-1.038
0.001,0.918,0.257,1.404,-0.244,-0.793
0.000,0.915,0.259,1.282,-0.244,-0.610
0.002,0.919,0.261,0.793,-0.061,-0.610
0.009,0.924,0.262,0.793,-0.061,-0.427
0.009,0.927,0.263,0.916,-0.122,-0.793
0.009,0.937,0.258,1.221,-0.061,-0.977
0.009,0.932,0.258,1.770,0.122,-1.099
0.008,0.933,0.262,1.770,0.244,-0.916
0.010,0.929,0.265,2.014,0.305,-0.732
0.007,0.926,0.261,1.892,0.488,-0.427
0.012,0.937,0.259,1.709,0.610,-0.549
0.014,0.937,0.257,2.014,0.244,-0.793
0.013,0.936,0.251,2.258,-0.305,-1.160
0.012,0.934,0.252,2.686,-0.610,-1.526
0.010,0.923,0.266,2.563,-0.977,-1.770
0.007,0.921,0.274,2.075,-1.160,-1.709
0.007,0.914,0.275,1.648,-1.404,-1.404
0.004,0.907,0.273,1.160,-1.221,-1.282
0.004,0.910,0.266,1.221,-0.732,-1.038
0.006,0.912,0.262,0.977,-0.427,-1.160
0.005,0.913,0.265,0.671,-0.122,-1.526
0.003,0.913,0.272,-0.122,0.488,-1.709
0.009,0.915,0.286,-0.854,1.160,-1.831
0.027,0.934,0.301,-1.221,2.075,-1.953
0.039,0.963,0.317,-0.183,3.235,-2.686

4.000,3.271,2.876,-707.886,329.651,96.069
-0.555,2.296,1.035,-301.941,-93.079,244.873
-0.948,1.788,0.561,-214.417,-114.441,213.623
1.111,1.983,-0.721,58.228,-12.024,81.787
1.425,2.025,-0.931,114.685,13.306,-65.979
0.971,1.722,-0.663,111.755,-0.549,-142.639
0.307,0.882,0.065,77.332,-3.479,-148.071
0.233,0.902,-0.093,42.236,47.546,-19.958
0.159,1.027,0.266,63.599,37.659,83.801
-0.146,0.962,0.479,100.037,10.925,77.942
-0.231,0.568,0.396,101.135,6.653,11.536
-0.212,0.454,0.231,81.543,-2.197,-18.005
-0.259,0.517,0.065,42.725,-10.254,-2.869
-0.245,0.586,-0.023,17.456,-14.709,9.216
-0.197,0.626,0.020,4.639,-19.653,11.108
-0.121,0.718,0.127,-5.981,-22.217,13.184
-0.086,0.823,0.253,-14.282,-22.827,15.137
-0.038,0.906,0.337,-23.254,-19.470,9.705
-0.016,0.935,0.367,-27.649,-13.672,3.845
0.036,0.991,0.317,-23.376,-8.423,1.953
0.076,1.059,0.258,-13.794,-5.615,3.479
0.100,1.100,0.216,-4.883,-4.089,3.479
0.105,1.109,0.192,3.906,-2.747,1.282
0.083,1.089,0.183,10.437,-2.136,-1.831
0.061,1.060,0.183,14.282,-1.831,-3.296
0.036,1.017,0.192,16.418,-1.831,-3.357
0.008,0.964,0.198,17.090,-1.892,-2.747
-0.015,0.912,0.207,16.541,-1.953,-1.953
-0.031,0.883,0.204,14.709,-1.587,-0.854
-0.038,0.849,0.205,12.024,-1.587,0.061
-0.051,0.830,0.219,8.057,-1.343,0.793
-0.055,0.823,0.235,3.052,-0.427,1.648
-0.049,0.827,0.254,-1.343,1.099,2.014
-0.038,0.842,0.268,-4.822,3.235,2.197
-0.013,0.899,0.256,-7.080,5.676,2.197
0.063,0.989,0.191,-6.165,6.653,1.404
0.081,1.035,0.172,-2.747,4.578,-0.732
0.075,1.050,0.191,0.244,3.418,-1.831
0.073,1.039,0.210,0.977,3.662,-0.793
0.058,1.018,0.221,2.075,4.333,0.793
0.039,0.988,0.225,3.662,4.211,1.343
0.020,0.949,0.220,4.822,4.761,1.099
-0.002,0.920,0.220,6.042,4.456,0.671
-0.009,0.905,0.207,6.836,3.967,0.000
-0.009,0.903,0.184,7.202,3.052,-0.671
-0.008,0.909,0.165,6.592,1.770,-0.977
-0.009,0.911,0.182,5.005,0.916,-0.427
-0.009,0.910,0.211,2.197,0.854,1.099
-0.005,0.909,0.234,0.244,1.221,2.441
0.004,0.913,0.239,-0.671,1.282,3.357
0.036,0.954,0.214,-0.671,0.916,2.869
0.056,0.991,0.193,0.916,-0.427,0.854
0.047,0.992,0.201,3.662,-2.014,-1.160
0.042,0.980,0.223,5.066,-2.380,-1.770
0.030,0.959,0.238,5.676,-1.953,-1.221
0.020,0.943,0.244,5.737,-0.916,-0.366
0.022,0.938,0.236,5.981,-0.366,-0.732
0.028,0.941,0.216,6.714,-1.099,-1.648
0.013,0.929,0.211,6.836,-2.319,-2.930
-0.001,0.912,0.220,5.127,-2.747,-3.357
-0.011,0.906,0.233,2.808,-2.502,-2.625
-0.007,0.911,0.222,1.099,-2.380,-1.709
-0.003,0.917,0.205,0.916,-2.869,-1.648
0.006,0.926,0.208,1.343,-3.418,-1.465
0.011,0.924,0.231,0.793,-3.357,-1.282
0.008,0.917,0.238,-0.488,-2.991,-0.793
0.002,0.911,0.239,-1.465,-2.258,0.000
-0.005,0.902,0.234,-1.892,-1.160,0.549
-0.013,0.901,0.220,-2.502,-0.183,0.549
0.004,0.928,0.199,-3.418,0.366,0.183
0.016,0.948,0.193,-3.845,-0.122,-0.854
0.026,0.968,0.198,-3.662,-0.671,-1.404
0.035,0.974,0.217,-2.563,-0.610,-1.343
0.039,0.975,0.229,-1.465,0.122,-1.160
0.042,0.974,0.226,0.000,0.977,-1.160
0.040,0.966,0.223,2.075,1.221,-1.526
0.037,0.952,0.222,4.150,1.770,-2.136
0.036,0.945,0.219,5.676,2.441,-2.686
0.027,0.934,0.216,6.470,2.625,-3.113
0.018,0.926,0.210,6.165,2.319,-3.113
0.003,0.919,0.209,5.188,1.831,-2.686
-0.002,0.911,0.211,3.784,1.465,-1.892
0.001,0.911,0.214,2.380,1.404,-0.916
0.011,0.919,0.214,1.282,0.916,-0.305
0.015,0.925,0.212,0.000,0.305,-0.549
0.013,0.928,0.214,-0.854,-0.061,-0.671
0.023,0.940,0.213,-0.977,-0.366,-0.488
0.021,0.943,0.216,-0.671,-0.732,-0.488
0.020,0.943,0.219,-0.366,-0.854,-0.366
0.020,0.943,0.221,0.183,-0.610,-0.244
0.014,0.936,0.222,1.038,-0.183,-0.488
0.016,0.936,0.218,1.343,0.366,-0.854
0.016,0.934,0.220,1.587,0.488,-1.221
0.014,0.936,0.221,1.770,0.671,-1.343
0.015,0.935,0.217,1.587,0.488,-1.343
0.014,0.935,0.214,1.404,0.305,-1.099
0.016,0.937,0.216,1.038,-0.061,-0.854
0.013,0.935,0.221,0.305,-0.488,-0.732
0.015,0.936,0.224,0.549,-0.671,-0.366
0.011,0.934,0.227,1.038,-0.549,-0.061
0.012,0.931,0.224,1.831,-0.061,0.000
0.015,0.931,0.223,1.953,0.549,-0.061
0.013,0.930,0.222,1.526,0.732,-0.366
0.021,0.940,0.218,0.977,0.488,-0.366
0.018,0.938,0.218,0.916,0.061,-0.549
0.013,0.938,0.219,0.671,-0.305,-0.549
0.021,0.941,0.218,0.366,-0.488,-0.427
0.017,0.938,0.220,0.366,-0.610,-0.427
0.016,0.934,0.222,0.305,-0.854,-0.671
0.018,0.933,0.222,0.183,-0.977,-0.732
0.016,0.933,0.222,0.061,-0.916,-0.854
0.019,0.940,0.221,0.000,-0.793,-0.916
0.026,0.941,0.221,0.549,-0.610,-0.793
0.027,0.942,0.220,1.099,-0.488,-0.671
0.024,0.941,0.222,1.343,-0.305,-0.549
0.024,0.941,0.222,1.404,-0.183,-0.732
0.022,0.942,0.220,1.343,-0.122,-1.221
0.018,0.937,0.219,1.892,-0.061,-1.465
0.010,0.930,0.220,2.075,-0.061,-1.404

4.000,-1.076,4.000,-711.487,486.084,46.631
1.322,3.624,0.128,-538.391,8.179,186.401
-1.344,1.819,1.294,-195.984,-242.493,221.130
0.522,1.118,-0.069,33.264,-95.764,140.686
1.597,1.624,-0.823,117.981,-13.428,3.479
1.035,1.613,-0.080,105.408,15.930,-81.970
0.672,1.573,-0.064,19.226,72.510,-54.260
0.526,1.154,0.069,-9.705,73.730,15.503
0.132,1.213,0.297,53.345,31.006,38.513
-0.080,0.809,0.380,90.759,4.272,-13.184
-0.052,0.654,0.273,93.323,5.493,-37.842
-0.129,0.545,0.212,73.547,1.465,-29.541
-0.208,0.609,0.103,42.236,-2.869,7.202
-0.212,0.653,0.026,31.677,-11.902,15.198
-0.161,0.657,0.057,19.409,-18.005,8.911
-0.132,0.721,0.164,7.141,-19.348,8.362
-0.097,0.758,0.284,-7.141,-18.799,7.141
-0.053,0.819,0.347,-19.287,-16.174,7.507
-0.019,0.902,0.364,-23.437,-13.794,8.667
0.014,0.930,0.334,-22.217,-11.292,5.371
0.063,0.978,0.301,-15.686,-7.751,4.089
0.105,1.042,0.263,-8.301,-4.639,2.686
0.139,1.095,0.223,-2.258,-2.869,0.061
0.134,1.104,0.220,4.272,-2.625,-2.380
0.120,1.083,0.234,10.010,-2.869,-3.845
0.099,1.045,0.238,13.977,-3.601,-3.784
0.062,0.989,0.233,17.273,-4.700,-2.502
0.020,0.915,0.233,19.104,-5.249,-0.610
-0.009,0.860,0.245,17.944,-4.456,1.648
-0.021,0.841,0.248,15.198,-3.174,3.296
-0.013,0.828,0.258,11.963,-2.258,3.113
-0.023,0.809,0.278,8.484,-1.160,2.502
-0.018,0.805,0.292,4.333,0.854,2.502
-0.010,0.819,0.309,0.366,3.479,2.686
-0.001,0.840,0.314,-2.441,6.409,2.625
0.047,0.903,0.266,-3.296,7.812,2.258
0.083,0.954,0.224,-3.479,6.714,0.671
0.090,0.995,0.217,-3.357,4.883,-1.282
0.090,1.016,0.236,-2.625,3.723,-1.343
0.095,1.015,0.250,-1.526,3.479,-0.305
0.084,0.997,0.260,-0.305,3.479,0.793
0.065,0.966,0.262,0.610,3.845,1.465
0.035,0.931,0.251,1.709,4.272,1.465
0.017,0.916,0.219,2.502,4.089,1.038
0.025,0.912,0.204,3.052,2.380,-0.061
0.014,0.894,0.224,2.686,0.671,-0.610
0.013,0.894,0.251,1.465,0.366,-0.061
0.025,0.896,0.276,1.099,1.038,0.854
0.030,0.891,0.290,1.587,2.380,1.526
0.026,0.884,0.291,2.319,4.089,2.075
0.032,0.892,0.280,2.869,6.104,2.136
0.054,0.930,0.245,3.540,7.568,1.770
0.085,0.973,0.203,4.639,6.531,0.244
0.089,0.991,0.205,5.188,4.089,-1.709
0.081,0.990,0.236,4.272,2.747,-2.808
0.077,0.981,0.271,3.906,2.258,-2.380
0.069,0.964,0.286,5.249,1.953,-1.770
0.071,0.953,0.275,7.690,2.258,-1.587
0.064,0.940,0.253,9.949,2.625,-1.953
0.046,0.925,0.243,10.742,2.502,-2.502
0.032,0.902,0.251,9.338,1.892,-2.869
0.019,0.882,0.264,6.348,1.404,-2.502
0.013,0.873,0.271,3.662,0.977,-1.953
0.032,0.897,0.258,1.770,0.549,-1.404
0.042,0.914,0.246,1.282,-0.610,-1.892
0.051,0.936,0.240,1.099,-1.648,-2.502
0.059,0.949,0.245,0.610,-2.136,-2.869
0.050,0.941,0.254,0.122,-2.441,-2.869
0.040,0.930,0.266,-0.305,-2.380,-2.197
0.042,0.925,0.272,0.061,-1.709,-1.160
0.053,0.926,0.266,0.916,-1.160,-0.793
0.049,0.924,0.263,2.075,-0.854,-1.160
0.037,0.916,0.263,2.380,-0.549,-1.404
0.034,0.910,0.268,1.953,-0.061,-1.099
0.035,0.908,0.269,1.587,0.427,-0.671
0.034,0.907,0.265,1.221,0.549,-0.244
0.035,0.913,0.262,1.343,0.427,-0.305
0.040,0.920,0.262,1.465,0.549,-0.244
0.043,0.928,0.260,1.282,0.610,-0.366
0.048,0.935,0.259,1.099,0.488,-0.305
0.058,0.939,0.258,1.404,0.488,-0.244
0.062,0.944,0.258,1.648,0.244,-0.427
0.059,0.938,0.261,2.136,-0.183,-0.610
0.057,0.931,0.266,2.930,-0.366,-0.793
0.059,0.931,0.267,3.662,-0.183,-0.854
0.059,0.926,0.264,4.089,-0.183,-1.221
0.052,0.922,0.263,4.333,-0.305,-1.404
0.046,0.920,0.265,4.150,-0.305,-1.587
0.041,0.914,0.262,3.967,0.061,-1.526
0.036,0.912,0.263,3.418,0.000,-1.343
0.033,0.911,0.265,2.502,0.183,-1.282
0.033,0.910,0.267,2.136,0.183,-1.099
0.037,0.916,0.264,2.197,0.244,-0.671
0.045,0.923,0.259,1.526,0.061,-0.366
0.046,0.928,0.258,0.732,-0.305,-0.427
0.046,0.928,0.262,0.183,-0.854,-0.427
0.049,0.930,0.265,0.000,-1.282,-0.366
0.048,0.929,0.270,0.366,-1.404,-0.183
0.047,0.931,0.271,0.916,-1.587,-0.061
0.053,0.932,0.271,1.770,-1.526,-0.122
0.048,0.923,0.270,2.258,-1.343,-0.488
0.044,0.923,0.272,2.136,-1.404,-0.549
0.043,0.916,0.272,2.136,-1.404,-0.732
0.038,0.916,0.270,1.953,-1.404,-0.671
0.039,0.916,0.264,1.770,-1.404,-0.610
0.036,0.913,0.263,1.770,-1.343,-0.549
0.042,0.920,0.265,1.465,-1.099,-0.244
0.047,0.922,0.267,1.343,-1.221,-0.183
0.050,0.923,0.268,0.977,-1.282,-0.122
0.047,0.923,0.272,0.610,-1.343,-0.183
0.051,0.922,0.269,0.488,-1.282,-0.122
0.047,0.920,0.274,0.244,-1.282,-0.122
0.045,0.920,0.273,0.244,-1.221,-0.244
0.049,0.922,0.270,0.366,-1.221,-0.244
0.051,0.923,0.268,0.854,-1.282,-0.366
0.052,0.929,0.268,1.282,-1.343,-0.427
0.052,0.925,0.272,1.526,-1.282,-0.488
0.045,0.923,0.268,1.099,-1.343,-0.427
0.050,0.924,0.264,0.610,-0.977,-0.305

4.000,1.757,4.000,-592.957,419.250,61.157
1.186,2.810,0.848,-304.077,18.616,146.179
-1.339,1.846,0.270,-244.568,-81.055,137.085
1.000,1.685,-0.427,-11.230,-35.889,68.481
1.432,1.572,-0.758,63.538,11.475,-35.156
0.841,1.604,-0.334,50.842,29.297,-54.626
0.376,1.440,-0.194,53.894,25.085,-41.931
0.300,1.130,0.022,82.092,25.452,-39.795
0.182,0.921,0.281,95.520,14.343,-25.269
-0.010,0.774,0.400,84.045,15.808,1.831
-0.180,0.616,0.378,74.951,15.198,18.127
-0.252,0.557,0.260,62.988,10.498,19.836
-0.242,0.531,0.121,43.274,5.066,20.081
-0.224,0.607,0.020,23.071,0.610,29.175
-0.218,0.754,0.011,7.629,-2.441,39.185
-0.176,0.803,0.077,-4.211,-4.089,33.997
-0.113,0.860,0.172,-12.817,-7.141,21.179
-0.076,0.884,0.236,-22.522,-10.986,9.583
-0.032,0.908,0.255,-30.518,-12.390,1.526
0.002,0.965,0.245,-31.433,-12.268,-0.854
0.035,1.036,0.219,-27.588,-11.047,-0.916
0.080,1.091,0.181,-20.325,-9.277,-1.282
0.089,1.103,0.163,-10.559,-8.118,-1.953
0.083,1.097,0.155,-1.221,-6.958,-2.319
0.073,1.068,0.156,6.775,-5.493,-1.221
0.069,1.022,0.167,11.841,-3.845,-0.427
0.045,0.977,0.182,14.221,-2.502,0.061
0.029,0.940,0.187,15.015,-1.221,0.244
0.010,0.892,0.191,14.648,-0.427,0.000
-0.005,0.875,0.193,12.207,0.305,0.183
-0.008,0.863,0.204,9.644,1.221,0.061
-0.002,0.866,0.210,7.080,2.075,-0.183
0.002,0.881,0.207,4.456,3.113,-0.732
0.008,0.896,0.207,1.892,4.272,-1.587
0.026,0.926,0.205,-0.488,5.493,-1.953
0.032,0.950,0.207,-1.648,5.859,-1.831
0.040,0.972,0.197,-1.526,6.470,-1.282
0.061,0.993,0.177,-0.183,6.653,-0.916
0.062,1.006,0.157,2.075,5.615,-1.221
0.050,0.999,0.155,3.906,4.700,-1.282
0.039,0.988,0.160,5.676,4.150,-0.610
0.029,0.966,0.171,7.080,3.418,-0.244
0.031,0.956,0.171,7.812,2.869,-0.183
0.044,0.950,0.168,7.751,2.136,-0.427
0.036,0.945,0.164,7.568,1.343,-1.038
0.017,0.927,0.169,6.775,0.488,-1.343
0.008,0.908,0.183,5.005,0.183,-1.099
0.001,0.898,0.202,2.869,0.305,-0.488
0.000,0.897,0.212,1.160,0.549,0.183
0.000,0.903,0.214,0.244,1.343,0.427
0.029,0.937,0.195,0.732,2.686,0.122
0.059,0.972,0.175,2.075,3.296,-0.549
0.054,0.981,0.168,3.174,2.502,-1.465
0.048,0.980,0.179,3.174,1.587,-1.953
0.047,0.976,0.195,3.174,0.977,-1.587
0.046,0.971,0.202,3.784,0.610,-1.282
0.051,0.973,0.196,5.066,0.183,-1.282
0.059,0.975,0.179,6.531,-0.793,-2.258
0.037,0.957,0.173,7.751,-2.136,-3.296
0.017,0.938,0.185,8.850,-2.502,-3.296
0.012,0.919,0.206,8.667,-1.770,-2.380
0.005,0.902,0.214,7.751,-0.488,-1.282
0.003,0.903,0.212,6.531,0.488,-0.732
0.031,0.931,0.187,5.615,0.610,-0.732
0.036,0.938,0.174,5.066,-0.366,-1.770
0.021,0.933,0.178,4.028,-1.282,-2.747
0.013,0.927,0.196,2.625,-1.160,-2.197
0.012,0.922,0.209,0.916,-0.061,-0.977
0.008,0.921,0.209,-0.244,0.854,-0.183
0.032,0.941,0.188,-0.671,1.343,0.061
0.037,0.954,0.176,-0.610,0.671,-0.671
0.030,0.957,0.179,-0.122,-0.366,-1.282
0.024,0.954,0.197,0.427,-0.610,-1.038
0.029,0.955,0.203,0.366,-0.244,-0.244
0.030,0.945,0.205,0.122,0.549,0.061
0.029,0.946,0.207,0.610,1.404,0.061
0.028,0.945,0.201,2.075,2.075,-0.122
0.029,0.944,0.190,3.418,2.319,-0.488
0.031,0.948,0.191,4.150,2.441,-0.854
0.038,0.952,0.195,4.211,2.319,-0.977
0.039,0.947,0.192,4.395,1.465,-1.160
0.033,0.942,0.189,4.395,0.610,-0.916
0.032,0.938,0.191,4.211,0.305,-0.916
0.029,0.934,0.194,4.089,0.427,-0.793
0.030,0.930,0.197,3.845,0.793,-0.549
0.036,0.932,0.202,3.296,0.977,-0.732
0.036,0.939,0.202,2.930,1.038,-0.977
0.036,0.941,0.201,2.747,1.221,-1.099
0.037,0.946,0.200,2.869,1.038,-1.343
0.031,0.943,0.205,2.686,0.732,-1.343
0.027,0.942,0.207,2.258,1.038,-1.038
0.029,0.943,0.205,2.197,0.916,-0.916
0.028,0.941,0.205,2.075,0.793,-0.854
0.035,0.948,0.200,2.014,0.732,-0.854
0.037,0.959,0.198,2.502,0.488,-1.099
0.033,0.954,0.199,2.625,-0.061,-1.587
0.027,0.945,0.203,2.441,-0.488,-1.587
0.026,0.941,0.208,2.380,-0.549,-1.221
0.029,0.936,0.207,2.075,-0.549,-0.854
0.025,0.933,0.207,2.136,-0.671,-0.610
0.032,0.932,0.206,2.319,-0.610,-0.854
0.034,0.939,0.204,2.380,-0.793,-0.854
0.035,0.940,0.204,2.380,-0.793,-0.916
0.035,0.937,0.208,2.502,-0.916,-0.916
0.034,0.933,0.212,2.808,-0.977,-0.732
0.032,0.928,0.215,2.686,-1.038,-0.427
0.038,0.936,0.210,2.441,-0.854,-0.366
0.035,0.938,0.205,2.319,-1.038,-0.732
0.033,0.935,0.204,1.953,-1.160,-0.977
0.035,0.939,0.211,1.709,-1.038,-1.099
0.036,0.938,0.219,1.587,-0.916,-0.793
0.036,0.935,0.220,1.709,-0.732,-0.671
0.034,0.938,0.215,1.770,-0.549,-0.671
0.032,0.937,0.212,1.953,-0.488,-0.793
0.029,0.934,0.212,1.831,-0.488,-0.671
0.026,0.934,0.212,1.831,-0.488,-0.488
0.026,0.931,0.212,1.343,-0.488,-0.488
0.026,0.929,0.215,0.854,-0.244,-0.427
0.026,0.930,0.215,0.244,0.061,-0.366

4.000,2.077,4.000,-450.500,242.065,-1.587
-0.012,2.432,1.010,-297.424,-45.593,138.367
-0.919,1.908,0.077,-199.524,-48.950,147.461
0.909,1.980,-0.244,40.710,-28.870,2.136
1.299,1.438,-0.561,58.533,36.682,-106.384
0.817,1.318,-0.526,-13.489,63.599,-73.486
0.368,1.275,-0.429,-32.654,51.147,4.639
0.157,1.191,-0.024,23.621,4.333,23.560
0.035,0.837,0.245,88.684,-15.503,-5.066
-0.144,0.638,0.381,100.952,-9.460,-14.465
-0.152,0.489,0.270,88.684,-2.991,-16.663
-0.191,0.601,0.193,67.566,-5.310,-3.540
-0.189,0.664,0.061,37.292,-1.953,12.878
-0.128,0.744,-0.002,19.287,-5.920,13.855
-0.059,0.820,0.039,10.071,-12.939,8.118
-0.030,0.901,0.110,5.493,-17.578,3.906
0.010,0.918,0.175,-3.113,-16.663,-4.395
0.025,0.973,0.227,-5.371,-12.817,-4.272
0.038,1.015,0.226,-2.808,-9.155,-2.991
0.056,1.023,0.187,-0.427,-5.249,-2.686
0.051,1.012,0.152,3.418,-3.174,-1.038
0.046,1.013,0.146,9.399,-2.563,0.671
0.059,1.011,0.134,13.123,-1.953,1.099
0.081,0.997,0.120,14.221,-2.686,1.465
0.055,0.970,0.128,17.212,-4.822,3.113
0.034,0.951,0.144,20.630,-6.165,5.554
0.010,0.903,0.165,20.813,-6.104,7.141
-0.001,0.887,0.173,18.616,-4.944,7.385
-0.001,0.888,0.165,14.282,-3.479,6.409
0.021,0.903,0.151,9.277,-2.625,3.235
0.027,0.909,0.165,5.066,-2.380,-0.549
0.033,0.924,0.190,2.502,-1.770,-2.197
0.036,0.930,0.212,1.038,-0.732,-2.502
0.034,0.937,0.216,0.122,1.343,-2.197
0.034,0.952,0.193,0.977,4.028,-2.136
0.053,0.971,0.157,2.502,5.737,-2.380
0.061,0.979,0.141,3.052,5.310,-2.136
0.046,0.982,0.140,2.136,4.089,-1.465
0.033,0.970,0.157,1.099,3.174,-0.366
0.025,0.948,0.172,0.122,2.747,0.366
0.014,0.930,0.175,-0.732,2.686,0.916
0.010,0.926,0.170,-1.831,3.235,1.221
0.030,0.944,0.143,-2.075,3.662,0.916
0.055,0.961,0.122,-1.404,2.808,0.244
0.047,0.967,0.129,-1.282,0.916,-0.610
0.032,0.958,0.157,-1.709,-0.244,-0.671
0.032,0.949,0.181,-1.953,-0.061,0.305
0.026,0.934,0.194,-2.319,0.732,1.160
0.021,0.933,0.194,-2.441,1.465,1.343
0.046,0.963,0.160,-1.099,2.319,1.282
0.081,0.990,0.135,1.770,1.770,0.610
0.069,0.993,0.141,3.723,0.061,-0.244
0.054,0.978,0.160,3.967,-0.732,-0.122
0.043,0.961,0.180,3.601,-0.549,0.854
0.028,0.939,0.192,3.113,-0.122,1.282
0.015,0.924,0.193,3.052,0.427,1.099
0.022,0.928,0.166,3.418,0.916,0.488
0.042,0.946,0.133,3.601,0.977,-0.488
0.042,0.953,0.133,2.747,0.061,-1.221
0.033,0.947,0.152,1.038,-0.793,-1.282
0.026,0.937,0.171,-0.183,-1.038,-0.488
0.022,0.930,0.177,-0.854,-0.977,0.427
0.034,0.942,0.168,-1.160,-0.854,0.488
0.052,0.954,0.148,-0.916,-1.099,-0.122
0.048,0.961,0.140,-0.488,-2.014,-0.732
0.041,0.958,0.149,-0.427,-2.808,-0.488
0.031,0.945,0.165,-0.793,-2.747,0.305
0.017,0.927,0.172,-0.977,-2.258,1.038
0.018,0.939,0.166,-0.854,-1.465,1.160
0.048,0.961,0.148,-0.122,-0.732,0.366
0.049,0.973,0.145,1.282,-1.160,-0.977
0.039,0.967,0.152,1.892,-1.648,-1.404
0.031,0.954,0.167,1.587,-1.404,-0.549
0.024,0.940,0.178,0.977,-0.732,0.427
0.019,0.933,0.176,0.977,-0.366,0.854
0.019,0.933,0.164,1.404,-0.122,0.732
0.024,0.937,0.148,1.221,-0.122,0.061
0.022,0.936,0.150,0.244,-0.183,-0.427
0.016,0.941,0.163,-0.977,-0.122,0.000
0.023,0.945,0.169,-1.831,0.305,0.610
0.048,0.967,0.153,-2.136,0.183,0.854
0.057,0.976,0.142,-1.770,-0.671,0.244
0.055,0.976,0.146,-1.282,-1.892,-0.549
0.046,0.972,0.158,-0.854,-2.563,-0.427
0.039,0.962,0.168,0.000,-2.502,0.183
0.036,0.955,0.172,1.648,-1.770,0.549
0.044,0.959,0.162,3.296,-0.977,0.427
0.049,0.954,0.152,4.333,-0.854,-0.061
0.038,0.952,0.158,4.517,-1.099,-0.793
0.029,0.944,0.170,4.211,-0.854,-0.732
0.021,0.933,0.179,3.906,-0.427,-0.610
0.009,0.922,0.181,3.662,0.122,-0.305
-0.000,0.919,0.168,3.113,0.549,-0.366
0.015,0.931,0.147,2.441,0.793,-0.427
0.033,0.952,0.145,1.343,0.305,-0.427
0.029,0.958,0.158,0.244,-0.732,-0.427
0.026,0.958,0.173,-0.122,-1.221,-0.305
0.024,0.949,0.179,-0.427,-1.221,0.061
0.020,0.943,0.180,-0.366,-0.977,0.183
0.032,0.952,0.166,-0.122,-0.732,0.183
0.050,0.968,0.149,0.610,-1.038,-0.488
0.036,0.962,0.152,1.160,-2.014,-1.221
0.030,0.955,0.163,1.526,-2.319,-1.099
0.028,0.945,0.177,1.831,-1.526,-0.244
0.025,0.938,0.180,2.075,-0.488,0.427
0.038,0.948,0.167,2.625,0.244,0.305
0.045,0.951,0.157,2.869,-0.122,-0.610
0.038,0.950,0.158,3.052,-0.854,-1.282
0.034,0.948,0.161,2.747,-1.343,-1.282
0.028,0.943,0.157,2.136,-1.770,-1.160
0.023,0.937,0.159,1.404,-2.197,-0.854
0.016,0.935,0.166,0.671,-2.197,-0.610
0.019,0.939,0.171,0.488,-1.892,-0.366
0.021,0.944,0.170,0.977,-1.343,-0.305
0.033,0.950,0.167,1.221,-0.671,-0.305
0.040,0.958,0.163,1.526,-0.366,-0.610
0.037,0.959,0.163,2.014,-0.305,-0.732
0.039,0.961,0.161,2.441,-0.305,-0.732
0.037,0.960,0.161,2.869,-0.427,-0.854

4.000,1.532,4.000,-307.251,420.898,-27.832
3.085,3.448,1.710,-168.823,54.565,46.936
