aX,aY,aZ,gX,gY,gZ
-0.145,0.962,-0.253,-9.521,1.465,11.414
-0.157,0.975,-0.265,-4.883,2.625,8.301
-0.163,0.970,-0.279,0.916,5.371,4.456
-0.161,0.973,-0.281,6.226,8.667,1.282
-0.161,0.987,-0.270,9.155,11.414,-1.160
-0.152,1.007,-0.254,10.376,12.817,-3.296
-0.141,1.001,-0.237,12.024,12.573,-4.333
-0.121,0.998,-0.223,12.878,10.803,-4.333
-0.113,0.986,-0.216,13.123,7.446,-3.418
-0.116,0.961,-0.209,12.634,3.235,-1.160
-0.138,0.938,-0.196,10.010,-0.183,2.197
-0.145,0.921,-0.202,5.737,-0.671,5.676
-0.143,0.912,-0.212,0.427,-0.671,8.606
-0.157,0.902,-0.219,-3.723,-1.099,9.277
-0.159,0.902,-0.220,-6.897,-0.793,8.606
-0.159,0.913,-0.226,-8.301,0.549,6.958
-0.151,0.911,-0.229,-7.263,2.563,4.333
-0.146,0.927,-0.224,-4.761,4.028,1.587
-0.136,0.940,-0.211,-1.221,4.456,-0.305
-0.133,0.935,-0.201,3.113,4.395,-2.014
-0.132,0.927,-0.189,6.348,4.456,-3.296
-0.130,0.911,-0.180,7.385,4.028,-4.456
-0.127,0.902,-0.162,9.705,3.418,-4.700
-0.128,0.913,-0.145,11.719,2.197,-3.662
-0.128,0.922,-0.146,12.817,1.526,-1.587
-0.124,0.921,-0.151,13.855,0.671,-0.061
-0.126,0.903,-0.161,13.550,-0.305,-0.244
-0.133,0.887,-0.168,9.827,-0.916,-1.526
-0.142,0.891,-0.172,3.418,-0.916,-2.686
-0.146,0.906,-0.169,-1.404,-0.305,-3.113
-0.145,0.917,-0.167,-3.296,0.427,-2.075
-0.138,0.930,-0.176,-2.502,0.488,-0.671
-0.133,0.924,-0.189,0.122,-0.610,0.122
-0.135,0.900,-0.208,2.625,-1.587,0.244
-0.147,0.891,-0.212,1.465,-0.671,0.732
-0.145,0.897,-0.228,-2.991,2.319,1.526
-0.141,0.912,-0.232,-8.118,5.188,2.380
-0.146,0.934,-0.231,-10.864,6.042,2.502
-0.147,0.954,-0.232,-9.583,5.737,2.075
-0.149,0.954,-0.236,-4.700,5.188,1.404
-0.146,0.946,-0.242,0.854,5.066,0.488
-0.147,0.940,-0.249,5.615,5.127,0.244
-0.151,0.932,-0.255,8.972,5.859,0.488
-0.146,0.924,-0.258,9.460,7.263,0.549
-0.143,0.919,-0.245,7.324,8.423,0.061
-0.155,0.919,-0.231,4.944,8.423,-0.488
-0.174,0.932,-0.219,3.601,7.996,-0.061
-0.179,0.946,-0.209,5.005,7.568,0.061
-0.182,0.944,-0.208,8.545,7.263,-0.671
-0.178,0.942,-0.203,12.085,7.080,-1.831
-0.179,0.951,-0.196,13.184,7.385,-2.563
-0.172,0.968,-0.184,11.536,8.118,-2.930
-0.163,0.971,-0.175,8.484,8.667,-3.357
-0.149,0.964,-0.175,4.089,8.484,-3.479
-0.143,0.970,-0.169,-0.366,7.141,-2.380
-0.146,0.972,-0.170,-3.906,5.310,0.244
-0.149,0.969,-0.182,-5.188,3.357,3.418
-0.151,0.961,-0.195,-5.188,1.282,5.920
-0.164,0.961,-0.203,-4.883,-0.488,6.775
-0.170,0.957,-0.210,-3.723,-1.038,5.676
-0.177,0.944,-0.218,-1.953,-0.488,3.235
-0.171,0.939,-0.227,-1.099,1.343,0.793
-0.159,0.937,-0.227,-0.305,3.174,-1.221
-0.160,0.943,-0.224,1.709,4.578,-2.563
-0.158,0.946,-0.225,4.761,6.042,-2.869
-0.151,0.942,-0.229,8.240,7.568,-2.319
-0.142,0.933,-0.227,10.315,8.545,-1.709
-0.141,0.929,-0.221,9.705,9.216,-1.343
-0.146,0.934,-0.212,6.714,10.071,-0.793
-0.144,0.950,-0.204,3.052,11.108,-0.305
-0.141,0.965,-0.204,0.305,11.841,0.061
-0.128,0.971,-0.211,-0.916,12.085,0.183
-0.120,0.980,-0.210,-1.770,11.475,0.610
-0.103,0.996,-0.215,-2.319,10.254,1.282
-0.085,1.017,-0.229,-1.343,8.057,2.014
-0.085,1.016,-0.239,-0.122,6.226,2.319
-0.084,1.018,-0.242,-0.488,6.165,3.235
-0.084,1.023,-0.236,-1.343,7.080,5.066

2.928,0.251,0.549,-173.340,-63.477,-181.152
3.629,0.896,0.557,-112.671,-81.543,-173.279
3.955,1.804,0.492,-4.883,-91.919,-184.326
3.898,2.786,0.458,123.718,-84.778,-224.792
3.335,3.513,0.435,242.798,-61.584,-276.245
2.756,3.374,-0.003,301.025,-32.776,-311.279
1.891,2.580,-0.792,271.118,-84.045,-260.742
1.379,3.386,-1.751,103.516,-119.812,-183.594
0.241,2.393,-2.221,-77.576,-145.264,-72.754
-0.174,2.209,-2.435,-307.129,-156.311,85.144
-0.425,2.295,-2.108,-493.958,-108.337,218.628
-0.570,2.026,-1.582,-527.466,-27.283,258.728
-0.286,1.463,-1.185,-434.875,52.246,216.125
-0.048,0.989,-0.924,-242.920,93.994,140.564
-0.061,0.579,-0.688,-23.010,97.168,63.721
-0.029,0.254,-0.578,138.733,86.792,1.282
-0.116,0.208,-0.384,224.792,68.604,-41.626
-0.219,0.201,-0.007,275.452,58.411,-62.317
-0.137,0.168,0.268,285.156,68.176,-69.580
-0.016,0.305,0.403,242.981,75.012,-68.848
0.038,0.463,0.409,173.828,68.420,-67.566
0.043,0.527,0.318,99.854,48.828,-70.068
0.037,0.705,0.199,26.611,18.555,-69.641
0.018,0.942,0.063,-30.273,-12.268,-63.477
-0.005,1.052,-0.104,-59.631,-35.950,-52.673
-0.033,1.062,-0.308,-70.557,-50.476,-36.987
-0.090,1.105,-0.488,-72.876,-55.908,-18.311
-0.134,1.131,-0.604,-64.331,-51.331,-3.601
-0.161,1.105,-0.649,-45.044,-38.879,4.883
-0.181,1.071,-0.625,-21.240,-21.362,7.812
-0.189,1.043,-0.553,1.587,-2.014,5.005
-0.162,1.006,-0.454,25.208,16.174,-1.709
-0.146,0.981,-0.344,45.898,28.687,-8.545
-0.125,0.967,-0.241,61.523,34.973,-13.977
-0.096,0.959,-0.173,71.350,35.278,-16.602
-0.075,0.924,-0.141,72.998,29.907,-16.907
-0.077,0.898,-0.116,63.965,20.874,-15.320
-0.094,0.910,-0.104,44.922,10.925,-11.841
-0.095,0.931,-0.104,22.705,3.479,-7.568
-0.103,0.954,-0.124,0.977,-0.610,-3.418
-0.114,0.956,-0.163,-16.602,-2.380,0.793
-0.122,0.953,-0.188,-27.649,-3.479,4.333
-0.130,0.960,-0.219,-32.837,-4.883,5.920
-0.138,0.966,-0.254,-31.067,-5.981,5.310
-0.136,0.987,-0.283,-23.376,-5.371,2.991
-0.133,1.006,-0.318,-12.634,-3.418,0.122
-0.133,0.994,-0.341,-2.197,-0.488,-2.502
-0.131,1.000,-0.358,4.761,2.502,-3.296
-0.121,0.998,-0.355,6.653,4.944,-3.052
-0.117,1.000,-0.341,5.310,6.470,-2.808
-0.128,0.978,-0.324,2.991,7.385,-2.441
-0.128,0.980,-0.304,0.916,8.240,-1.282
-0.119,0.968,-0.279,0.488,8.362,0.366
-0.114,0.957,-0.258,0.732,7.263,1.892
-0.113,0.952,-0.248,0.061,5.554,3.235
-0.113,0.944,-0.249,-0.305,3.967,3.845
-0.111,0.926,-0.257,-0.122,2.747,3.479
-0.118,0.916,-0.260,0.061,2.380,3.052
-0.127,0.916,-0.251,0.427,3.723,3.479
-0.120,0.927,-0.250,2.502,6.165,4.944
-0.110,0.908,-0.249,5.493,7.935,5.310
-0.128,0.895,-0.233,8.118,8.789,4.639
-0.127,0.911,-0.219,8.911,9.155,3.052
-0.121,0.922,-0.206,10.925,9.399,-0.122
-0.118,0.924,-0.187,14.099,8.972,-3.418
-0.118,0.927,-0.179,15.747,8.362,-4.333
-0.109,0.920,-0.175,15.930,7.935,-3.845
-0.101,0.905,-0.169,13.733,7.446,-2.625
-0.090,0.905,-0.175,7.446,5.859,-2.014
-0.093,0.911,-0.169,1.099,2.808,-2.197
-0.100,0.924,-0.174,-2.075,0.366,-1.526
-0.105,0.932,-0.196,-2.625,-1.282,0.305
-0.106,0.930,-0.222,-1.465,-1.770,2.747
-0.107,0.917,-0.251,-0.366,-1.526,4.395
-0.121,0.911,-0.273,-0.183,-0.793,4.883
-0.135,0.915,-0.277,-0.977,0.549,4.517
-0.135,0.929,-0.271,-0.916,2.380,3.235
-0.134,0.929,-0.270,2.258,4.211,1.404
-0.137,0.911,-0.265,7.812,5.371,-0.244
-0.138,0.913,-0.249,12.756,6.470,-0.916
-0.133,0.921,-0.233,16.235,7.385,-1.831
-0.130,0.924,-0.220,19.653,7.507,-3.418
-0.119,0.917,-0.217,21.973,6.287,-4.761
-0.117,0.904,-0.217,22.339,3.723,-5.798
-0.122,0.899,-0.214,20.569,0.610,-5.859
-0.146,0.909,-0.210,17.578,-2.380,-4.761
-0.146,0.924,-0.214,14.465,-3.418,-3.540
-0.143,0.927,-0.225,11.780,-3.540,-2.502
-0.157,0.931,-0.231,8.606,-2.808,-2.075
-0.158,0.942,-0.230,5.493,-1.709,-2.380
-0.152,0.950,-0.229,3.479,-0.244,-3.235
-0.149,0.968,-0.226,2.380,0.732,-3.418
-0.135,0.991,-0.222,2.380,1.831,-3.052
-0.119,0.995,-0.223,4.700,2.380,-2.380
-0.103,0.988,-0.232,7.446,2.441,-1.587
-0.098,0.978,-0.242,8.728,1.831,-0.671
-0.104,0.982,-0.250,8.118,1.648,0.183
-0.108,0.981,-0.254,6.226,2.014,0.549
-0.112,0.982,-0.255,3.540,3.113,0.854
-0.120,1.001,-0.251,1.465,4.456,0.793
-0.131,1.010,-0.242,2.197,5.432,0.671
-0.147,1.028,-0.238,5.493,6.531,0.793
-0.121,1.015,-0.246,9.460,8.057,1.953
-0.130,1.001,-0.248,14.404,8.972,5.310
-0.138,0.997,-0.253,17.578,9.705,10.315
-0.127,1.009,-0.259,17.456,11.108,14.282
-0.122,1.000,-0.255,16.968,12.939,16.541
-0.134,0.995,-0.244,15.686,14.587,18.127
-0.137,0.981,-0.231,14.526,15.625,19.653
-0.130,0.970,-0.216,13.428,16.296,21.118
-0.121,0.971,-0.207,12.024,16.846,22.156
-0.112,0.969,-0.205,10.742,17.090,22.522
-0.110,0.959,-0.208,9.399,16.785,22.705
-0.115,0.954,-0.204,7.385,15.747,23.193
-0.121,0.969,-0.193,4.944,14.404,23.865
-0.137,0.961,-0.187,3.845,13.123,23.926
-0.163,0.937,-0.179,4.700,11.169,23.804
-0.175,0.923,-0.175,5.005,10.132,24.658
-0.181,0.928,-0.170,3.174,9.888,25.269

2.766,-0.227,0.493,-278.076,-7.202,-116.699
3.615,0.417,0.621,-215.576,-18.311,-104.370
4.000,1.222,0.697,-97.900,-26.672,-115.662
4.000,2.382,0.691,65.430,-24.841,-158.447
3.991,3.536,0.734,248.352,-7.263,-238.220
3.277,3.875,0.167,372.192,24.048,-331.848
2.726,3.978,-0.727,350.098,-9.949,-362.122
1.555,3.905,-1.685,202.698,-78.125,-321.838
0.158,2.068,-2.183,-44.556,-114.441,-205.505
-0.368,2.672,-2.466,-342.834,-127.625,47.241
-0.463,2.965,-1.988,-531.555,-62.134,271.362
-0.518,2.469,-1.482,-547.424,43.213,331.787
0.055,1.649,-1.134,-441.406,116.394,270.447
0.197,1.130,-0.861,-199.341,117.920,179.565
-0.083,0.573,-0.645,84.595,88.806,88.318
-0.093,0.097,-0.548,258.423,66.772,13.794
-0.263,0.101,-0.359,321.411,55.359,-34.912
-0.304,0.130,0.066,330.811,61.279,-54.993
-0.152,0.086,0.387,278.198,84.900,-61.707
0.011,0.343,0.521,185.669,98.999,-60.364
0.100,0.589,0.511,99.121,90.515,-58.716
0.129,0.707,0.429,35.461,62.561,-61.462
0.068,0.856,0.319,-8.301,24.597,-60.181
0.012,0.977,0.179,-35.217,-6.775,-49.683
-0.004,1.038,-0.005,-52.917,-27.466,-34.058
-0.041,1.103,-0.185,-60.181,-38.940,-17.944
-0.054,1.106,-0.338,-55.664,-41.504,-7.019
-0.097,1.092,-0.438,-43.884,-36.804,-1.892
-0.107,1.090,-0.463,-28.625,-25.940,0.000
-0.110,1.062,-0.432,-10.681,-11.047,-0.793
-0.100,1.030,-0.377,8.057,3.601,-3.174
-0.064,1.012,-0.303,26.367,15.198,-6.226
-0.056,1.011,-0.205,42.725,21.423,-10.559
-0.050,1.012,-0.110,58.044,21.423,-13.855
-0.059,1.010,-0.044,71.045,18.372,-15.808
-0.077,0.972,-0.003,76.904,13.794,-15.503
-0.099,0.928,0.021,68.848,10.254,-12.024
-0.104,0.939,0.033,47.974,7.629,-5.737
-0.095,0.947,0.026,23.132,4.883,-0.183
-0.110,0.969,0.018,2.319,2.380,4.211
-0.113,0.982,-0.004,-9.644,0.183,6.775
-0.107,0.974,-0.043,-12.268,-2.319,7.507
-0.105,0.967,-0.083,-8.667,-4.761,6.531
-0.105,0.966,-0.124,-2.136,-7.019,4.639
-0.113,0.980,-0.148,5.188,-7.996,2.197
-0.104,0.994,-0.165,10.986,-6.775,-0.366
-0.093,0.994,-0.185,13.855,-4.456,-2.563
-0.087,1.003,-0.188,13.550,-2.686,-3.967
-0.084,1.004,-0.186,11.292,-1.465,-4.517
-0.093,1.001,-0.166,9.521,-1.160,-4.211
-0.079,0.987,-0.166,7.751,-1.038,-2.625
-0.082,0.953,-0.164,6.836,-1.709,0.122
-0.082,0.941,-0.161,5.249,-2.625,4.089
-0.091,0.937,-0.176,2.075,-2.869,8.057
-0.084,0.937,-0.185,0.000,-3.601,10.010
-0.099,0.929,-0.187,-0.183,-5.188,10.010
-0.112,0.930,-0.186,-0.061,-5.981,9.033
-0.122,0.909,-0.191,1.282,-4.822,7.629
-0.132,0.901,-0.185,1.465,-2.136,6.348
-0.130,0.903,-0.179,-1.587,1.282,5.127
-0.117,0.921,-0.159,-4.639,3.113,3.296
-0.110,0.929,-0.140,-4.944,2.380,0.610
-0.109,0.930,-0.132,-3.296,0.732,-1.770
-0.107,0.927,-0.135,0.122,-1.038,-3.479
-0.116,0.925,-0.131,4.333,-2.319,-3.357
-0.121,0.954,-0.137,5.676,-2.502,-0.977
-0.116,0.967,-0.144,5.615,-2.258,1.282
-0.120,0.969,-0.144,6.409,-2.319,1.709
-0.125,0.961,-0.148,6.775,-2.075,0.488
-0.131,0.936,-0.157,6.165,-1.160,-0.671
-0.125,0.942,-0.147,4.456,0.366,-0.732
-0.119,0.956,-0.144,2.380,2.075,0.854
-0.115,0.954,-0.155,0.854,3.418,2.686
-0.112,0.932,-0.158,0.061,3.540,3.662
-0.121,0.929,-0.161,-2.197,3.784,4.028
-0.125,0.935,-0.164,-5.493,3.906,3.418
-0.121,0.949,-0.158,-6.836,3.113,1.587
-0.124,0.959,-0.160,-6.042,1.526,-0.244
-0.130,0.957,-0.169,-3.540,0.549,-1.160
-0.130,0.956,-0.175,-0.244,0.427,-0.732
-0.123,0.959,-0.174,2.441,1.038,0.122
-0.119,0.954,-0.178,4.150,1.892,0.305
-0.115,0.951,-0.177,5.493,1.953,-0.122
-0.110,0.942,-0.176,6.775,1.526,-0.732
-0.110,0.930,-0.174,6.958,1.587,-1.099
-0.112,0.934,-0.172,4.700,2.869,-0.488
-0.116,0.939,-0.158,1.404,4.456,0.244
-0.105,0.944,-0.150,-1.221,5.005,0.366
-0.091,0.952,-0.145,-2.441,4.089,-0.183
-0.092,0.962,-0.135,-1.892,1.221,-0.610
-0.106,0.969,-0.130,0.183,-1.953,-0.793
-0.115,0.965,-0.132,2.441,-4.150,-0.916
-0.119,0.955,-0.140,4.456,-5.005,-0.854
-0.119,0.958,-0.142,4.944,-4.517,-0.793
-0.116,0.966,-0.147,3.113,-3.113,-0.732
-0.105,0.976,-0.160,1.282,-1.587,-0.854
-0.104,0.976,-0.169,0.916,-0.610,-0.977
-0.102,0.984,-0.176,1.038,0.427,-0.977
-0.094,0.985,-0.180,1.038,1.648,-0.488
-0.101,0.982,-0.171,1.221,2.258,-0.183
-0.113,0.984,-0.164,1.709,2.258,0.122
-0.117,0.978,-0.161,3.357,3.235,0.122
-0.113,0.978,-0.151,5.127,4.272,0.122
-0.099,0.981,-0.146,5.310,5.432,-0.061
-0.088,0.988,-0.134,4.883,5.615,-0.061
-0.080,0.991,-0.125,4.883,4.761,0.366
-0.071,0.995,-0.139,5.432,3.967,1.587
-0.072,0.982,-0.159,5.249,3.418,2.991
-0.071,0.968,-0.172,2.747,3.479,4.272
-0.069,0.971,-0.182,-0.977,4.517,5.737
-0.067,0.981,-0.193,-4.822,6.531,7.263
-0.070,1.002,-0.201,-7.263,8.667,8.118
-0.061,1.023,-0.217,-6.653,10.742,8.057
-0.044,1.045,-0.233,-2.747,12.146,7.202
-0.033,1.059,-0.236,2.808,12.939,6.653
-0.026,1.072,-0.226,7.629,13.855,6.653
-0.016,1.083,-0.220,10.864,14.526,7.141
0.019,1.117,-0.221,14.832,13.367,6.470
0.064,1.137,-0.209,22.095,8.728,3.113

-1.841,-0.781,0.109,-120.789,-30.273,102.356
-1.811,-0.747,0.097,-107.727,-27.893,85.571
-1.739,-0.687,0.071,-86.487,-30.884,63.538
-1.636,-0.587,0.009,-56.641,-35.583,37.720
-1.513,-0.464,-0.043,-23.865,-38.879,12.695
-1.396,-0.352,-0.078,5.554,-40.710,-9.277
-1.312,-0.235,-0.107,26.855,-38.696,-29.785
-1.227,-0.113,-0.112,38.574,-31.799,-46.631
-1.157,0.020,-0.096,42.786,-21.729,-58.716
-1.090,0.150,-0.076,44.495,-9.521,-66.711
-1.029,0.234,-0.077,43.457,2.197,-71.167
-1.015,0.272,-0.076,37.659,11.353,-72.632
-1.022,0.270,-0.060,27.039,18.005,-70.923
-1.064,0.257,-0.036,11.108,20.630,-67.322
-1.103,0.226,-0.012,-4.395,18.799,-62.012
-1.159,0.172,0.031,-13.733,11.536,-55.054
-1.245,0.083,0.055,-15.442,-1.404,-47.180
-1.323,-0.002,0.061,-10.376,-18.799,-39.856
-1.404,-0.108,0.055,-1.221,-39.307,-34.729
-1.476,-0.207,0.046,10.010,-60.242,-33.142
-1.548,-0.327,0.021,24.841,-80.872,-33.813
-1.562,-0.412,-0.041,38.086,-97.107,-38.330
-1.713,-0.490,-0.039,48.706,-109.619,-45.532
-1.706,-0.559,-0.119,51.880,-109.070,-58.167
-1.721,-0.620,-0.136,52.673,-107.666,-71.777
-1.678,-0.636,-0.195,45.471,-101.013,-90.515
-1.625,-0.663,-0.242,37.598,-91.431,-112.610
-1.605,-0.682,-0.264,29.358,-82.336,-136.292
-1.582,-0.673,-0.289,17.151,-69.153,-160.706
-1.553,-0.667,-0.307,5.127,-56.274,-183.716
-1.507,-0.657,-0.331,-5.554,-44.983,-205.139
-1.480,-0.672,-0.374,-15.686,-36.560,-224.854
-1.571,-0.721,-0.417,-25.085,-34.912,-240.295
-1.610,-0.757,-0.482,-44.556,-27.527,-254.150
-1.557,-0.804,-0.490,-73.792,-17.578,-262.085
-1.462,-0.818,-0.437,-105.286,-13.428,-258.728
-1.253,-0.805,-0.317,-132.874,-9.460,-247.253
-0.888,-0.710,-0.184,-153.259,-4.517,-232.971
-0.415,-0.550,-0.026,-161.743,0.183,-221.680
0.161,-0.431,0.152,-156.067,5.615,-216.980
0.861,-0.446,0.307,-136.475,12.085,-218.140
1.658,-0.359,0.494,-104.675,21.729,-220.215
2.735,-0.084,0.660,-70.496,40.833,-226.990
4.000,0.460,0.855,-32.288,60.425,-245.300
4.000,1.481,0.981,30.945,57.495,-268.250
4.000,3.149,0.865,129.944,30.151,-304.382
4.000,4.000,0.605,268.433,1.038,-351.318
3.220,4.000,-0.078,374.146,-4.822,-399.536
2.890,4.000,-0.798,341.370,-44.312,-380.005
1.453,3.288,-1.339,236.938,-136.780,-227.722
0.316,2.098,-1.922,-28.381,-171.997,-72.937
-0.086,2.328,-2.307,-296.143,-173.828,160.583
-0.365,2.363,-1.968,-504.211,-111.694,296.021
-0.563,2.054,-1.328,-563.721,-21.423,287.659
-0.252,1.642,-0.991,-434.265,66.589,206.787
0.067,1.154,-0.953,-177.002,114.075,109.497
0.070,0.565,-0.858,71.899,110.291,31.128
0.053,0.182,-0.754,210.632,84.290,-15.015
-0.028,0.152,-0.411,262.573,61.523,-26.794
-0.245,0.171,0.013,267.334,63.049,-21.179
-0.172,0.194,0.296,224.060,85.083,-17.883
-0.070,0.286,0.393,160.217,96.375,-17.761
-0.010,0.400,0.428,104.126,87.891,-22.888
-0.001,0.498,0.440,63.843,63.660,-35.950
-0.017,0.586,0.418,37.720,32.227,-48.706
-0.029,0.684,0.320,16.907,1.038,-55.786
-0.026,0.777,0.177,-1.343,-23.499,-57.373
-0.039,0.870,-0.006,-15.625,-41.077,-54.626
-0.048,0.968,-0.183,-24.048,-48.340,-49.255
-0.069,1.054,-0.318,-25.085,-45.654,-43.762
-0.085,1.108,-0.405,-20.508,-35.339,-39.001
-0.090,1.159,-0.439,-11.536,-21.851,-34.851
-0.081,1.181,-0.426,4.456,-7.874,-30.701
-0.056,1.170,-0.378,26.978,3.540,-26.428
-0.038,1.148,-0.319,47.058,12.817,-22.766
-0.037,1.130,-0.224,61.035,19.714,-18.738
-0.018,1.118,-0.152,66.345,21.973,-13.245
-0.032,1.089,-0.099,63.416,19.653,-7.996
-0.041,1.041,-0.064,54.565,15.930,-4.028
-0.063,0.996,-0.059,41.199,11.780,-1.404
-0.078,0.962,-0.068,24.963,7.446,-0.061
-0.099,0.942,-0.091,9.277,3.906,0.000
-0.147,0.959,-0.100,-1.160,4.150,0.793
-0.127,0.992,-0.099,-8.606,5.920,2.930
-0.120,1.033,-0.120,-12.817,5.188,4.272
-0.119,1.058,-0.133,-10.925,2.625,3.723
-0.114,1.063,-0.150,-5.737,0.244,1.282
-0.122,1.057,-0.171,-2.014,-1.099,-1.099
-0.130,1.052,-0.182,-1.343,-1.221,-2.136
-0.132,1.075,-0.185,-3.052,-0.244,-2.136
-0.120,1.094,-0.193,-4.822,2.258,-1.587
-0.102,1.086,-0.188,-4.456,4.883,-0.183
-0.078,1.066,-0.188,-5.493,5.615,1.648
-0.083,1.039,-0.184,-9.399,4.578,3.418
-0.093,1.019,-0.184,-15.381,2.869,4.883
-0.066,0.986,-0.197,-21.423,1.404,6.226
-0.121,0.958,-0.217,-26.123,0.671,8.057
-0.113,0.985,-0.215,-28.381,1.099,11.047
-0.094,0.977,-0.212,-23.560,-0.061,15.564
-0.112,0.972,-0.211,-17.212,-0.366,17.883
-0.118,0.958,-0.209,-12.207,-0.122,19.043
-0.131,0.929,-0.201,-8.667,1.709,18.005
-0.138,0.922,-0.188,-7.263,3.357,15.991
-0.128,0.918,-0.180,-5.005,4.822,12.817
-0.124,0.910,-0.175,-0.854,6.348,9.583
-0.119,0.910,-0.170,4.150,8.423,7.202
-0.111,0.912,-0.148,8.789,9.888,5.615
-0.118,0.932,-0.123,10.864,9.338,5.310
-0.123,0.948,-0.111,12.146,8.667,4.639
-0.116,0.949,-0.104,13.916,7.324,2.747
-0.107,0.935,-0.101,14.832,4.944,0.671
-0.105,0.924,-0.099,13.672,2.502,-0.305
-0.112,0.941,-0.104,11.780,0.732,0.977
-0.100,0.944,-0.092,10.498,0.000,4.028
-0.097,0.944,-0.109,8.057,-0.366,6.714
-0.107,0.932,-0.122,4.883,-0.427,8.423
-0.131,0.930,-0.133,0.671,-0.366,8.789
-0.131,0.930,-0.139,-1.953,-0.732,8.179
-0.124,0.922,-0.143,-0.916,-2.563,6.531

-1.715,-0.733,0.247,-48.706,-88.074,-105.286
-1.758,-0.799,0.224,-72.571,-106.262,-123.901
-1.831,-0.861,0.202,-83.984,-125.305,-144.043
-1.888,-0.866,0.160,-85.266,-140.991,-166.016
-1.993,-0.863,0.095,-72.632,-152.039,-185.486
-2.084,-0.834,0.051,-44.556,-154.724,-200.134
-2.091,-0.770,-0.007,-22.400,-146.118,-216.248
-2.028,-0.700,-0.092,-3.296,-133.911,-232.117
-1.954,-0.662,-0.158,16.602,-118.530,-248.230
-1.813,-0.697,-0.195,25.269,-98.328,-268.433
-1.592,-0.648,-0.184,22.827,-80.872,-285.034
-1.377,-0.574,-0.170,11.169,-67.139,-300.293
-1.155,-0.495,-0.184,1.038,-54.077,-312.195
-0.908,-0.455,-0.162,-3.784,-38.330,-316.711
-0.542,-0.453,-0.112,-9.094,-19.409,-312.134
-0.160,-0.531,-0.000,-22.766,-1.648,-298.157
0.342,-0.695,0.117,-50.293,12.878,-273.499
0.957,-0.963,0.193,-92.590,20.020,-238.953
1.768,-0.967,0.343,-145.569,19.226,-195.923
2.773,-0.684,0.478,-196.289,11.963,-146.423
3.959,0.205,0.640,-217.163,6.287,-108.093
4.000,1.524,0.707,-154.724,-2.808,-93.750
4.000,2.980,0.785,-20.935,-7.568,-127.014
4.000,4.000,0.642,160.156,-24.719,-197.571
3.026,3.997,0.225,345.581,-47.852,-265.564
1.806,2.970,-0.057,364.441,-56.519,-299.561
1.634,2.415,-1.254,185.303,-75.562,-242.310
0.372,2.733,-1.437,-14.893,-147.644,-68.726
0.164,2.703,-1.838,-255.188,-122.742,43.762
-0.279,2.433,-1.695,-415.405,-99.243,135.803
-0.472,2.439,-1.419,-455.444,-35.645,171.448
-0.350,2.098,-1.089,-374.573,26.978,148.987
-0.101,1.525,-0.933,-201.538,69.214,105.103
-0.019,0.974,-0.657,-19.897,79.163,65.125
-0.027,0.572,-0.506,98.022,69.275,35.278
-0.105,0.437,-0.280,146.912,57.678,16.296
-0.264,0.456,0.048,167.175,53.223,9.338
-0.138,0.417,0.261,161.194,59.326,5.249
-0.047,0.398,0.342,128.845,60.669,-2.869
0.007,0.468,0.322,87.036,46.265,-11.902
-0.031,0.516,0.273,45.898,22.034,-23.804
-0.046,0.607,0.165,9.277,-2.258,-34.607
-0.076,0.734,0.070,-21.484,-23.254,-41.382
-0.087,0.856,-0.084,-42.358,-35.950,-43.579
-0.092,0.936,-0.255,-50.659,-40.710,-42.908
-0.118,1.017,-0.369,-47.485,-39.490,-39.246
-0.132,1.071,-0.446,-36.743,-32.043,-35.217
-0.146,1.102,-0.485,-19.714,-20.386,-31.738
-0.145,1.106,-0.485,0.793,-5.981,-28.320
-0.140,1.093,-0.432,20.569,8.301,-24.353
-0.147,1.112,-0.347,35.400,20.752,-19.592
-0.126,1.133,-0.260,47.485,29.602,-15.625
-0.116,1.098,-0.185,59.509,34.119,-12.268
-0.111,1.064,-0.116,65.552,33.203,-8.606
-0.103,1.017,-0.058,60.120,28.748,-5.188
-0.104,0.964,-0.027,44.556,20.935,-2.258
-0.119,0.951,-0.027,22.400,11.597,1.526
-0.140,0.972,-0.050,0.061,2.380,4.639
-0.169,0.965,-0.096,-13.611,-4.883,5.798
-0.193,0.946,-0.145,-18.311,-9.155,6.226
-0.201,0.955,-0.194,-17.944,-10.620,6.470
-0.197,0.957,-0.243,-13.184,-9.766,5.249
-0.191,0.969,-0.270,-5.310,-7.324,2.258
-0.184,0.976,-0.295,1.953,-3.113,-0.671
-0.173,0.984,-0.312,6.409,1.770,-2.197
-0.153,0.995,-0.303,7.996,6.104,-2.808
-0.146,0.996,-0.288,6.592,8.728,-2.747
-0.138,0.986,-0.284,4.028,9.460,-2.380
-0.120,0.963,-0.271,1.587,8.545,-0.610
-0.121,0.954,-0.272,-3.113,7.385,2.747
-0.127,0.950,-0.275,-9.583,6.104,6.165
-0.138,0.946,-0.276,-15.076,5.554,7.935
-0.142,0.929,-0.287,-17.700,5.432,7.324
-0.133,0.898,-0.298,-17.456,4.761,5.127
-0.141,0.881,-0.292,-15.381,3.601,3.845
-0.161,0.901,-0.272,-12.634,3.723,4.883
-0.164,0.911,-0.278,-8.545,6.287,6.470
-0.160,0.903,-0.261,-3.113,8.362,6.897
