aX,aY,aZ,gX,gY,gZ
0.193,0.843,-0.246,3.052,8.423,1.526
0.188,0.871,-0.244,0.244,10.437,-1.709
0.208,0.893,-0.253,-0.305,13.062,-4.272
0.251,0.893,-0.261,-0.854,15.076,-6.165
0.267,0.909,-0.250,-3.174,13.428,-7.385
0.265,0.937,-0.235,-3.967,9.827,-7.446
0.258,0.927,-0.230,-3.235,6.104,-8.179
0.233,0.897,-0.234,-1.404,3.601,-8.179
0.216,0.881,-0.235,-1.221,3.540,-7.141
0.222,0.877,-0.252,-2.625,6.104,-5.615
0.230,0.891,-0.245,-8.545,10.254,-6.165
0.238,0.864,-0.263,-11.108,13.062,-7.812
0.240,0.861,-0.266,-11.780,13.428,-8.911
0.232,0.848,-0.262,-10.132,12.268,-10.437
0.229,0.844,-0.269,-7.507,10.803,-10.559
0.227,0.801,-0.270,-6.836,9.705,-10.742
0.214,0.789,-0.274,-3.235,9.216,-8.301
0.214,0.840,-0.264,-1.343,9.827,-5.676
0.226,0.874,-0.259,1.343,11.108,-5.127
0.227,0.888,-0.255,4.578,11.047,-6.531
0.224,0.888,-0.259,9.949,9.705,-7.874
0.219,0.875,-0.253,15.869,8.118,-8.301
0.227,0.870,-0.238,19.226,6.897,-7.568
0.240,0.876,-0.235,20.996,6.042,-5.554
0.260,0.881,-0.237,19.775,5.005,-4.028
0.273,0.883,-0.252,18.066,3.357,-2.563
0.274,0.877,-0.259,17.090,-0.122,-1.099
0.271,0.886,-0.255,15.686,-2.991,0.366
0.256,0.898,-0.257,13.062,-4.028,1.160
0.242,0.910,-0.260,10.010,-3.967,1.160
0.237,0.934,-0.262,7.874,-3.235,0.732
0.239,0.934,-0.261,5.798,-1.587,-0.488
0.247,0.937,-0.270,4.089,0.488,-1.465
0.259,0.935,-0.273,2.991,2.014,-2.319
0.260,0.935,-0.272,3.296,2.014,-2.747
0.252,0.930,-0.277,5.249,0.671,-2.930
0.246,0.930,-0.281,8.240,-0.854,-2.380
0.242,0.934,-0.283,11.292,-1.892,-1.892
0.241,0.944,-0.284,13.855,-2.258,-2.197
0.247,0.955,-0.286,16.418,-2.075,-3.479
0.247,0.944,-0.281,19.348,-1.892,-5.371
0.242,0.912,-0.280,21.790,-2.441,-7.385
0.241,0.890,-0.278,21.973,-2.502,-7.812
0.247,0.908,-0.269,19.531,-0.977,-6.531
0.258,0.933,-0.263,15.625,1.404,-5.554
0.271,0.942,-0.263,12.329,3.296,-6.226
0.274,0.943,-0.269,11.902,4.028,-7.080
0.264,0.950,-0.272,13.367,3.601,-6.409
0.260,0.936,-0.271,15.320,3.662,-5.798
0.244,0.917,-0.275,16.357,3.540,-5.432
0.235,0.916,-0.275,15.747,3.845,-4.883
0.227,0.906,-0.268,14.526,5.249,-5.188
0.224,0.908,-0.270,13.916,8.484,-6.104
0.238,0.926,-0.264,14.221,12.329,-6.470
0.260,0.934,-0.254,14.587,16.418,-6.592
0.282,0.939,-0.247,14.526,18.860,-6.775
0.298,0.925,-0.246,14.526,19.165,-5.920
0.305,0.911,-0.242,13.855,16.602,-3.723
0.307,0.902,-0.239,12.817,12.634,-0.061
0.305,0.910,-0.225,10.620,7.751,4.578
0.290,0.927,-0.222,8.484,3.357,7.568
0.271,0.926,-0.220,6.775,0.183,8.850
0.250,0.926,-0.226,5.920,-0.916,8.545
0.245,0.924,-0.230,5.371,0.427,7.446
0.260,0.919,-0.240,4.089,3.662,5.920

1.745,0.114,-0.838,-72.083,-353.333,56.824
1.627,0.289,-0.994,-53.406,-355.774,40.710
1.478,0.479,-1.317,-31.616,-350.037,22.888
1.439,0.202,-1.806,-30.579,-348.083,0.549
1.618,0.332,-2.013,-32.288,-349.609,-15.320
0.966,0.734,-1.880,-30.029,-310.547,-32.776
0.100,1.137,-1.690,-55.359,-205.383,-40.710
-0.032,1.284,-1.338,-108.582,-66.528,-36.621
0.127,1.228,-1.048,-145.020,62.927,-27.649
0.243,1.209,-0.937,-149.292,162.476,-7.690
0.360,1.363,-0.841,-127.869,222.839,17.700
0.539,1.442,-0.612,-70.618,241.150,42.114
0.696,1.282,-0.722,14.343,233.276,52.124
0.827,1.048,-0.876,90.515,189.636,52.979
0.833,0.781,-0.876,132.935,101.746,47.058
0.714,0.574,-0.613,145.630,-2.625,38.025
0.480,0.586,-0.240,141.052,-79.346,31.799
0.246,0.714,-0.116,159.607,-95.642,27.039
0.196,0.634,-0.158,169.617,-69.885,20.569
0.186,0.548,-0.162,132.568,-51.636,21.973
0.243,0.604,-0.171,88.501,-27.649,30.579
0.296,0.676,-0.243,32.166,-2.075,29.724
0.329,0.754,-0.292,-19.897,19.104,17.639
0.356,0.855,-0.328,-56.030,32.288,3.052
0.356,0.938,-0.328,-72.571,35.767,-9.888
0.353,1.011,-0.320,-71.899,32.593,-19.043
0.346,1.053,-0.314,-58.960,27.161,-21.729
0.344,1.058,-0.307,-40.344,20.020,-18.250
0.341,1.056,-0.300,-19.348,12.756,-10.742
0.346,1.047,-0.292,1.343,7.141,-2.014
0.355,1.016,-0.284,18.005,2.808,6.226
0.344,0.995,-0.273,29.358,-0.244,13.733
0.332,0.973,-0.262,37.048,-1.648,19.470
0.317,0.940,-0.236,40.100,-1.099,23.254
0.296,0.930,-0.209,37.659,2.686,25.696
0.273,0.919,-0.187,31.738,8.240,26.672
0.266,0.907,-0.172,24.902,13.245,25.635
0.263,0.899,-0.157,17.334,16.846,23.254
0.256,0.909,-0.154,10.437,18.372,20.447
0.261,0.933,-0.147,5.859,16.968,16.968
0.254,0.940,-0.139,3.662,13.672,12.329
0.246,0.937,-0.139,3.174,9.705,7.507
0.239,0.938,-0.131,3.235,6.104,3.479
0.233,0.939,-0.118,4.150,3.845,1.343
0.235,0.917,-0.115,4.822,2.502,1.404
0.250,0.895,-0.131,3.784,1.587,3.052
0.255,0.882,-0.143,0.549,0.488,4.211
0.257,0.878,-0.156,-2.930,-0.244,4.517
0.277,0.896,-0.176,-5.615,-0.427,3.784
0.282,0.905,-0.191,-7.324,-0.671,2.380
0.282,0.910,-0.210,-8.057,-1.099,0.244
0.276,0.911,-0.214,-8.057,-1.709,-1.587
0.268,0.908,-0.220,-7.629,-1.770,-2.808
0.268,0.887,-0.224,-7.263,-1.892,-3.784
0.256,0.871,-0.224,-7.263,-2.197,-4.211
0.257,0.869,-0.225,-7.202,-1.831,-5.249
0.259,0.868,-0.231,-7.446,-0.977,-7.690
0.251,0.869,-0.226,-8.179,0.610,-10.681
0.250,0.894,-0.229,-6.836,2.808,-12.695
0.269,0.900,-0.225,-4.700,5.737,-13.855
0.286,0.889,-0.217,-6.592,8.850,-15.015
0.307,0.907,-0.243,-9.644,11.353,-15.686
0.302,0.866,-0.234,-13.733,12.756,-17.273
0.309,0.894,-0.225,-12.573,12.573,-15.808
0.300,0.897,-0.218,-10.742,11.047,-14.465
0.292,0.882,-0.225,-7.935,10.681,-12.573
0.287,0.875,-0.227,-6.653,11.292,-10.071
0.286,0.866,-0.229,-7.446,11.963,-8.423
0.293,0.860,-0.229,-5.920,11.841,-6.165
0.294,0.870,-0.227,-2.808,10.986,-3.967
0.296,0.882,-0.224,-0.977,10.315,-2.808
0.300,0.888,-0.224,1.587,9.033,-1.892
0.299,0.889,-0.219,3.540,8.240,-0.977
0.302,0.902,-0.220,5.615,7.324,0.671
0.306,0.896,-0.221,7.080,6.531,2.136
0.309,0.886,-0.224,7.385,5.615,3.845
0.305,0.888,-0.219,6.714,4.089,5.310
0.295,0.891,-0.216,5.310,2.869,6.165
0.294,0.888,-0.220,3.540,2.319,6.348
0.283,0.896,-0.217,1.892,1.770,6.165
0.269,0.909,-0.221,1.953,1.648,5.554
0.272,0.911,-0.226,3.235,1.465,4.456
0.268,0.918,-0.223,5.432,1.343,3.601
0.264,0.923,-0.225,7.812,1.343,2.563
0.266,0.918,-0.224,10.132,1.465,1.465
0.269,0.911,-0.222,11.902,1.221,0.427
0.273,0.904,-0.220,13.245,0.549,-0.854
0.276,0.902,-0.221,14.160,0.000,-2.258
0.280,0.904,-0.220,14.832,-0.244,-3.540
0.281,0.907,-0.219,16.113,-0.793,-4.456
0.284,0.910,-0.214,17.395,-1.404,-5.371
0.287,0.911,-0.207,18.494,-1.465,-5.737
0.288,0.902,-0.212,19.043,-1.282,-5.737
0.284,0.879,-0.210,19.287,-1.953,-5.310
0.273,0.870,-0.212,18.921,-2.502,-4.639
0.257,0.898,-0.204,18.127,-1.648,-4.211
0.267,0.891,-0.208,17.517,0.305,-4.883
0.291,0.889,-0.218,17.273,1.892,-6.042
0.298,0.902,-0.216,18.066,1.526,-6.042
0.297,0.903,-0.216,20.020,-0.061,-6.165
0.298,0.909,-0.214,22.400,-1.221,-5.615
0.304,0.929,-0.207,24.414,-2.197,-4.272
0.308,0.917,-0.208,26.184,-2.686,-3.296
0.317,0.917,-0.207,27.100,-3.906,-1.770
0.318,0.904,-0.213,27.100,-5.005,0.061
0.311,0.897,-0.213,25.879,-5.371,2.319
0.325,0.912,-0.226,24.109,-4.028,4.395
0.345,0.923,-0.243,20.752,-1.282,5.249
0.348,0.943,-0.251,18.066,1.343,5.493
0.350,0.958,-0.268,17.212,4.333,5.066
0.359,0.951,-0.285,17.151,7.690,4.639
0.354,0.951,-0.295,16.846,12.024,4.761
0.356,0.963,-0.304,15.564,17.639,5.371
0.383,0.970,-0.316,14.343,23.987,6.226
0.402,0.975,-0.327,13.367,29.297,7.019
0.404,0.989,-0.326,13.672,33.447,8.057
0.415,1.006,-0.335,15.991,37.109,9.460
0.422,1.000,-0.343,19.043,40.833,10.315
0.423,0.983,-0.345,22.583,44.678,11.597

1.729,0.463,-0.555,-51.697,-328.674,117.737
1.598,0.525,-0.757,-41.687,-327.820,101.440
1.481,0.538,-1.123,-41.565,-319.336,83.374
1.530,0.349,-1.678,-57.007,-312.256,62.134
1.530,0.494,-2.061,-84.900,-311.401,36.682
0.609,0.770,-1.825,-122.253,-281.067,0.366
-0.085,1.109,-1.693,-146.912,-169.739,-28.809
-0.043,1.228,-1.365,-200.012,-27.893,-49.927
0.125,1.208,-1.141,-230.286,87.830,-62.256
0.201,1.354,-1.013,-198.120,153.748,-48.096
0.339,1.434,-0.852,-129.822,181.274,-20.264
0.468,1.338,-0.791,-41.565,179.687,4.639
0.564,1.292,-0.756,38.147,154.541,21.179
0.681,1.221,-0.735,106.689,111.816,23.804
0.727,0.982,-0.717,158.447,48.218,17.761
0.646,0.663,-0.624,183.044,-21.667,17.212
0.464,0.501,-0.059,183.594,-75.684,30.212
0.299,0.602,-0.350,214.844,-79.041,48.462
0.218,0.614,-0.240,207.825,-67.444,56.702
0.137,0.576,-0.222,169.922,-53.040,57.739
0.146,0.592,-0.222,119.568,-31.067,52.490
0.195,0.670,-0.259,61.890,-9.277,39.490
0.210,0.737,-0.292,8.545,9.094,19.043
0.235,0.812,-0.309,-30.640,21.729,-2.136
0.259,0.897,-0.318,-50.659,26.794,-17.822
0.271,0.945,-0.313,-53.955,24.963,-27.832
0.279,0.986,-0.298,-45.593,18.799,-31.189
0.277,1.019,-0.288,-30.579,11.597,-28.870
0.270,1.032,-0.283,-11.536,5.493,-22.034
0.264,1.011,-0.280,6.531,1.221,-12.756
0.249,0.996,-0.275,20.325,0.549,-2.869
0.262,0.966,-0.279,29.053,2.014,5.920
0.273,0.938,-0.275,33.813,2.991,13.733
0.269,0.913,-0.266,35.461,3.235,19.958
0.260,0.900,-0.258,33.569,3.845,23.865
0.247,0.895,-0.254,28.992,5.310,25.024
0.225,0.900,-0.247,24.170,7.141,24.170
0.212,0.929,-0.235,21.301,8.850,21.179
0.203,0.933,-0.223,19.653,10.803,16.541
0.201,0.926,-0.218,17.273,12.939,11.963
0.197,0.919,-0.206,13.611,14.526,9.094
0.197,0.914,-0.205,10.010,15.259,7.690
0.199,0.921,-0.193,7.507,14.893,7.935
0.189,0.939,-0.178,6.409,14.099,8.118
0.177,0.922,-0.165,7.141,13.306,7.874
0.165,0.864,-0.168,8.606,12.695,7.751
0.159,0.846,-0.175,7.141,13.428,8.667
0.168,0.839,-0.180,3.235,13.977,9.399
0.182,0.859,-0.178,-0.671,13.672,9.277
0.191,0.918,-0.160,-2.319,12.512,8.057
0.194,0.939,-0.163,-2.197,11.230,4.578
0.185,0.910,-0.169,-1.587,9.338,0.366
0.184,0.894,-0.177,-1.587,7.202,-2.258
0.188,0.887,-0.187,-2.563,5.859,-3.601
0.200,0.888,-0.196,-5.432,5.798,-4.272
0.202,0.925,-0.195,-7.019,6.042,-4.883
0.191,0.969,-0.193,-6.897,7.019,-6.409
0.203,0.958,-0.207,-6.104,8.545,-9.338
0.208,0.937,-0.218,-3.418,9.216,-11.292
0.207,0.933,-0.218,-0.671,10.010,-11.292
0.219,0.925,-0.210,0.671,11.658,-10.437
0.221,0.912,-0.199,-0.916,13.977,-9.216
0.224,0.918,-0.182,-4.395,15.808,-7.507
0.217,0.921,-0.188,-5.554,16.479,-5.310
0.219,0.911,-0.185,-6.836,16.785,-4.211
0.223,0.889,-0.199,-6.348,16.235,-3.845
0.218,0.881,-0.191,-6.104,15.198,-3.052
0.205,0.921,-0.191,-3.479,14.465,-1.526
0.194,0.937,-0.184,-2.319,14.465,-2.075
0.196,0.935,-0.190,-1.648,15.442,-3.540
0.201,0.933,-0.185,-0.977,16.296,-4.211
0.209,0.927,-0.188,-0.427,16.663,-4.150
0.222,0.934,-0.193,0.854,16.052,-3.845
0.224,0.935,-0.196,2.075,14.526,-3.113
0.224,0.930,-0.204,3.479,12.329,-2.014
0.227,0.924,-0.218,3.357,10.315,-0.488
0.236,0.915,-0.235,3.357,8.606,0.854
0.235,0.911,-0.247,4.211,7.446,1.892
0.224,0.934,-0.249,5.981,7.568,2.014
0.217,0.942,-0.257,7.874,9.277,1.099
0.220,0.938,-0.264,9.827,11.597,-0.122
0.224,0.942,-0.264,11.841,14.282,-0.732
0.238,0.950,-0.269,13.672,16.968,-1.282
0.242,0.934,-0.277,14.465,19.104,-2.686
0.243,0.918,-0.279,13.855,20.996,-3.845
0.245,0.906,-0.283,12.329,23.193,-4.150
0.253,0.910,-0.283,9.644,25.452,-3.906
0.256,0.933,-0.279,8.362,27.039,-3.601
0.260,0.935,-0.281,9.277,28.503,-3.906
0.264,0.929,-0.276,11.536,29.541,-4.517
0.262,0.898,-0.269,13.672,30.457,-5.859
0.266,0.907,-0.266,16.541,30.823,-6.592
0.275,0.922,-0.254,19.287,30.457,-6.836
0.279,0.919,-0.245,21.912,29.663,-8.667
0.266,0.906,-0.239,25.818,28.076,-10.803
0.240,0.895,-0.223,31.067,26.367,-10.437
0.216,0.876,-0.202,36.987,25.024,-7.507
0.194,0.901,-0.195,42.114,25.940,-1.892
0.181,0.914,-0.186,45.654,27.649,4.578
0.186,0.916,-0.186,47.974,28.503,9.766
0.185,0.922,-0.180,49.927,27.344,13.977
0.191,0.930,-0.165,52.246,24.902,16.724
0.190,0.910,-0.178,53.528,23.437,18.005
0.189,0.910,-0.158,52.429,22.095,18.555
0.177,0.920,-0.138,49.011,21.423,18.738
0.162,0.934,-0.122,44.250,22.400,18.250
0.156,0.950,-0.103,38.269,24.292,17.151
0.149,0.949,-0.097,32.043,26.733,15.198
0.141,0.959,-0.088,26.184,28.442,13.123
0.139,0.966,-0.080,20.935,29.602,11.292
0.144,0.962,-0.086,16.296,30.151,9.216
0.146,0.967,-0.085,12.268,29.419,8.118
0.147,0.969,-0.098,9.216,28.748,7.324
0.162,0.980,-0.100,6.287,27.649,6.714
0.180,0.992,-0.110,4.150,26.062,5.493
0.190,1.001,-0.114,2.869,23.071,4.700
0.188,1.007,-0.118,2.930,20.264,3.784
0.188,1.013,-0.115,4.211,18.311,3.479
0.184,1.005,-0.122,5.432,18.555,2.991

1.135,0.565,-1.430,-17.944,-238.525,-12.634
0.816,0.770,-1.442,-32.166,-210.205,-27.832
0.301,0.804,-1.325,-61.951,-146.057,-47.302
0.073,0.909,-1.110,-100.525,-48.828,-51.514
0.113,0.914,-0.921,-123.169,47.363,-38.086
0.257,0.965,-0.822,-117.920,116.089,-12.939
0.474,1.052,-0.675,-78.857,146.973,18.555
0.699,1.052,-0.768,-1.648,145.508,45.410
0.797,0.955,-0.835,65.613,106.812,60.059
0.712,0.861,-0.766,96.924,41.321,61.035
0.511,0.668,-0.606,107.178,-18.188,53.101
0.286,0.466,-0.275,108.093,-47.119,51.453
0.170,0.439,-0.466,121.094,-34.302,60.852
0.133,0.486,-0.388,90.820,-21.667,68.970
0.152,0.562,-0.403,49.438,-4.333,66.223
0.201,0.639,-0.429,14.221,11.719,52.673
0.238,0.698,-0.462,-10.254,21.545,33.447
0.238,0.760,-0.472,-24.597,25.085,13.367
0.240,0.806,-0.463,-29.053,24.231,-3.662
0.263,0.860,-0.449,-25.696,21.729,-14.526
0.274,0.922,-0.438,-17.456,18.738,-18.799
0.298,0.948,-0.455,-7.812,15.869,-19.714
0.312,0.919,-0.453,0.000,13.367,-18.555
0.286,0.901,-0.423,4.639,11.475,-14.221
0.283,0.919,-0.402,9.521,11.230,-7.446
0.281,0.906,-0.385,13.794,11.169,-1.038
0.273,0.902,-0.377,16.235,10.803,5.676
0.278,0.902,-0.370,19.714,9.521,11.841
0.281,0.915,-0.362,25.024,7.019,17.090
0.252,0.905,-0.347,29.785,4.456,19.043
0.220,0.926,-0.327,32.349,4.211,17.944
0.196,0.935,-0.303,32.410,6.714,13.550
0.206,0.912,-0.290,29.907,10.010,5.676
0.221,0.901,-0.280,25.452,12.939,-0.732
0.240,0.904,-0.267,21.179,14.038,-3.906
0.252,0.900,-0.260,16.174,13.733,-5.493
0.256,0.911,-0.256,11.169,12.573,-6.653
0.248,0.913,-0.249,8.301,10.742,-6.897
0.248,0.924,-0.249,6.958,8.545,-5.249
0.247,0.940,-0.241,7.019,6.958,-3.418
0.245,0.932,-0.247,6.958,6.287,-1.526
0.236,0.931,-0.244,6.775,5.737,0.427
0.232,0.941,-0.244,6.775,5.981,2.075
0.232,0.932,-0.249,6.592,6.470,2.808
0.229,0.935,-0.252,6.287,6.226,3.113
0.229,0.913,-0.254,6.287,5.554,2.930
0.225,0.912,-0.254,6.042,4.883,1.709
0.218,0.911,-0.244,4.883,5.188,0.061
0.216,0.897,-0.242,2.502,6.592,-2.747
0.217,0.909,-0.235,-0.488,8.972,-4.761
0.228,0.919,-0.226,-2.991,10.681,-7.202
0.229,0.916,-0.226,-4.639,11.963,-9.155
0.241,0.902,-0.227,-5.859,12.329,-10.193
0.244,0.898,-0.225,-7.141,12.268,-9.766
0.246,0.903,-0.228,-7.751,12.024,-8.484
0.245,0.909,-0.230,-7.874,11.353,-7.812
0.235,0.910,-0.234,-7.263,10.864,-7.568
0.229,0.908,-0.236,-5.493,10.559,-7.385
0.234,0.902,-0.239,-5.066,11.719,-8.667
0.239,0.895,-0.233,-7.019,13.367,-10.803
0.253,0.884,-0.241,-7.629,14.221,-12.878
0.253,0.895,-0.240,-7.446,14.709,-13.428
0.251,0.868,-0.243,-7.202,14.648,-13.611
0.256,0.873,-0.249,-5.554,14.587,-10.498
0.257,0.908,-0.245,-2.258,13.977,-5.432
0.263,0.916,-0.253,0.366,13.489,-2.136
0.272,0.912,-0.260,2.625,12.085,0.488
0.262,0.913,-0.261,5.066,10.193,2.625
0.244,0.914,-0.255,7.629,8.423,4.211
0.242,0.907,-0.253,9.338,8.179,5.005
0.247,0.899,-0.260,9.521,8.728,5.005
0.238,0.899,-0.257,9.094,8.240,4.272
0.229,0.904,-0.256,9.827,7.263,3.052
0.232,0.903,-0.256,11.169,6.165,1.770
0.222,0.905,-0.254,12.268,5.798,0.183
0.217,0.899,-0.250,13.367,5.432,-1.282
0.221,0.901,-0.252,14.282,6.226,-2.686
0.219,0.914,-0.248,15.198,7.263,-3.723
0.222,0.921,-0.247,16.235,8.118,-4.639
0.219,0.926,-0.248,17.639,9.216,-6.042
0.227,0.932,-0.249,18.982,10.376,-7.996
0.244,0.925,-0.250,21.179,10.498,-10.010
0.268,0.908,-0.250,23.682,9.094,-10.803
0.270,0.905,-0.245,24.780,6.287,-9.277
0.281,0.909,-0.246,25.818,3.174,-5.798
0.292,0.921,-0.244,27.161,-0.061,-1.831
0.285,0.929,-0.244,28.809,-3.540,2.075
0.268,0.921,-0.244,31.677,-6.653,4.456
0.234,0.920,-0.239,33.386,-7.568,5.615
0.223,0.916,-0.233,33.508,-5.859,6.165
0.224,0.905,-0.231,32.043,-2.930,5.920
0.232,0.880,-0.239,29.846,-0.244,5.066
0.230,0.900,-0.228,27.649,1.160,5.798
0.232,0.905,-0.222,27.039,2.075,5.554
0.227,0.898,-0.211,26.611,2.258,4.822
0.227,0.895,-0.204,25.269,2.808,4.517
0.229,0.905,-0.192,22.644,4.089,4.761
0.243,0.905,-0.192,19.531,4.700,5.371
0.243,0.912,-0.186,16.724,3.784,6.165
0.243,0.916,-0.180,14.832,2.136,6.958
0.239,0.920,-0.182,12.634,0.916,7.080
0.229,0.927,-0.181,10.681,0.122,6.897
0.222,0.932,-0.181,9.277,0.000,6.104
0.213,0.937,-0.182,8.057,0.244,5.127
0.214,0.929,-0.185,7.263,1.282,4.089
0.219,0.915,-0.190,6.104,2.380,3.235
0.223,0.913,-0.190,5.005,2.991,2.991
0.229,0.923,-0.188,4.089,3.113,2.625
0.231,0.924,-0.183,4.089,3.052,1.892
0.231,0.929,-0.179,4.639,2.869,1.282
0.230,0.933,-0.177,5.371,3.174,0.549
0.231,0.940,-0.172,5.737,3.540,0.061
0.232,0.936,-0.167,5.981,4.028,0.000
0.234,0.935,-0.167,5.493,4.089,0.732
0.229,0.933,-0.168,4.333,3.662,1.770
0.223,0.938,-0.166,3.174,3.296,2.502
0.222,0.936,-0.167,2.563,3.357,2.625
0.222,0.937,-0.165,1.892,3.723,2.441
0.224,0.929,-0.166,1.099,4.272,2.441

1.009,0.693,-0.995,-71.777,-303.894,42.419
0.970,0.651,-1.158,-55.115,-290.710,10.193
0.949,0.634,-1.480,-44.006,-275.757,-15.198
0.987,0.755,-1.750,-37.170,-264.526,-35.522
0.760,0.936,-1.817,-46.143,-247.253,-59.937
0.301,0.922,-1.726,-69.519,-194.458,-84.778
0.004,1.007,-1.433,-104.492,-101.501,-89.172
0.030,1.138,-1.208,-135.132,4.211,-74.219
0.075,1.251,-1.011,-133.301,89.111,-51.208
0.144,1.299,-0.821,-91.064,139.404,-21.301
0.290,1.292,-0.799,-0.977,154.907,13.123
0.430,1.179,-0.794,85.327,135.559,40.588
0.514,1.059,-0.755,142.029,92.529,53.162
0.537,0.841,-0.753,181.274,40.039,52.124
0.425,0.614,-0.675,194.946,-13.916,46.021
0.244,0.554,-0.475,185.913,-52.185,42.847
0.118,0.538,-0.315,172.485,-58.105,40.161
0.048,0.513,-0.329,159.729,-37.659,36.316
0.043,0.520,-0.302,130.310,-15.808,31.921
0.082,0.576,-0.286,86.548,1.343,21.240
0.117,0.679,-0.317,40.283,17.517,5.371
0.146,0.789,-0.313,0.916,26.306,-10.315
0.178,0.892,-0.307,-24.597,27.832,-23.621
0.212,0.957,-0.325,-35.400,23.743,-29.968
0.216,1.002,-0.321,-34.607,14.099,-27.954
0.202,1.006,-0.328,-26.550,4.028,-21.240
0.184,0.989,-0.349,-15.137,-1.709,-12.939
0.160,0.975,-0.361,-5.005,-3.174,-5.310
0.142,0.958,-0.366,3.174,-1.465,0.183
0.136,0.948,-0.365,9.155,2.441,3.906
0.138,0.935,-0.349,12.817,6.165,5.310
0.143,0.919,-0.338,15.503,9.155,5.127
0.142,0.930,-0.307,17.090,10.864,4.700
0.145,0.947,-0.281,19.958,11.963,4.028
0.147,0.955,-0.265,24.475,11.902,3.113
0.151,0.932,-0.258,28.320,10.010,2.075
0.144,0.932,-0.250,29.114,7.141,1.831
0.140,0.933,-0.231,26.428,5.493,2.014
0.151,0.932,-0.237,23.560,5.066,1.953
0.137,0.926,-0.226,18.188,4.883,1.648
0.124,0.934,-0.202,11.353,5.798,1.160
0.134,0.925,-0.211,5.615,8.545,0.854
0.139,0.935,-0.212,0.916,9.460,1.526
0.139,0.957,-0.207,-2.075,7.568,2.441
0.131,0.955,-0.217,-1.526,4.639,2.380
0.122,0.952,-0.217,0.000,1.099,2.197
0.125,0.946,-0.220,1.770,-0.916,1.282
0.135,0.943,-0.232,3.113,-1.404,0.305
0.131,0.949,-0.227,4.089,-1.648,-1.038
0.134,0.930,-0.222,3.601,-1.587,-3.174
0.133,0.916,-0.211,1.404,0.183,-5.371
0.138,0.906,-0.222,-2.136,3.418,-7.385
0.152,0.910,-0.223,-6.042,5.920,-8.850
0.159,0.932,-0.217,-10.132,5.554,-9.521
0.158,0.943,-0.216,-12.085,3.906,-9.949
0.148,0.954,-0.220,-11.230,2.197,-10.010
0.149,0.960,-0.226,-8.728,1.038,-10.376
0.141,0.954,-0.231,-5.676,0.916,-11.658
0.138,0.932,-0.228,-4.456,2.075,-13.489
0.150,0.953,-0.240,-6.104,6.226,-14.343
0.181,0.944,-0.236,-9.705,11.108,-14.954
0.193,0.934,-0.233,-13.428,12.939,-13.733
0.189,0.942,-0.231,-13.794,11.780,-10.010
0.177,0.916,-0.227,-14.648,10.498,-7.690
0.176,0.896,-0.255,-14.221,9.827,-6.226
0.181,0.878,-0.261,-14.587,9.277,-5.188
0.184,0.893,-0.269,-16.846,7.751,-5.920
0.161,0.922,-0.247,-18.005,6.165,-6.775
0.156,0.928,-0.250,-13.611,4.883,-6.836
0.156,0.909,-0.256,-6.104,3.418,-4.944
0.151,0.902,-0.262,-0.793,2.075,-3.174
0.161,0.901,-0.264,3.113,1.831,-0.916
0.169,0.893,-0.269,4.211,2.625,1.221
0.173,0.907,-0.270,3.113,4.272,3.052
0.171,0.931,-0.268,2.014,6.287,3.479
0.162,0.921,-0.271,2.563,7.019,2.502
0.169,0.895,-0.286,4.150,7.324,1.648
0.181,0.875,-0.293,3.662,6.714,2.075
0.172,0.910,-0.281,1.587,5.249,3.113
0.156,0.956,-0.271,0.366,4.211,3.174
0.155,0.963,-0.276,0.854,4.333,2.014
0.156,0.959,-0.280,2.014,4.822,0.793
0.155,0.953,-0.284,3.235,5.249,0.061
0.171,0.929,-0.286,4.395,5.249,-0.061
0.172,0.906,-0.290,4.822,4.883,0.122
0.163,0.906,-0.282,4.517,5.127,0.854
0.158,0.912,-0.278,3.967,5.615,1.099
0.151,0.933,-0.276,4.272,6.287,1.099
0.155,0.937,-0.282,5.981,7.080,0.183
0.157,0.937,-0.281,8.484,7.263,-1.160
0.152,0.930,-0.278,11.169,6.775,-2.808
0.153,0.922,-0.275,13.916,5.859,-3.906
0.152,0.946,-0.271,16.541,5.432,-4.395
0.157,0.922,-0.269,18.005,6.348,-5.371
0.166,0.932,-0.267,20.203,8.301,-5.066
0.183,0.906,-0.281,20.569,9.399,-4.883
0.181,0.912,-0.276,19.836,8.179,-4.089
0.172,0.902,-0.266,17.761,5.981,-3.540
0.163,0.895,-0.267,14.832,5.310,-2.869
0.152,0.903,-0.251,11.230,5.066,-2.075
0.157,0.913,-0.250,9.216,5.798,-1.343
0.155,0.916,-0.256,9.277,5.737,-1.099
0.148,0.935,-0.246,9.888,4.822,-0.366
0.153,0.931,-0.242,11.536,4.395,-0.305
0.155,0.942,-0.244,14.038,4.333,-0.305
0.157,0.934,-0.242,14.648,3.784,-0.977
0.152,0.938,-0.232,14.404,3.479,-2.197
0.150,0.927,-0.237,14.526,3.967,-3.540
0.149,0.917,-0.240,13.550,4.395,-4.822
0.151,0.920,-0.238,12.390,4.944,-6.592
0.141,0.920,-0.229,10.925,6.165,-8.972
0.150,0.930,-0.225,9.888,9.216,-12.085
0.163,0.924,-0.219,7.874,12.573,-15.198
0.178,0.934,-0.212,6.104,14.893,-15.991
